Rental_state,Start,End,Revenue,Distance,duration_minute,revenue_minute,revenue_km,car_id,accum_distance,battery_left
GREEN,2017-02-13 12:11:10.027,2017-02-13 16:12:12.571,0.0,0,241.0424,0.0,0.0,1,151,24.5
RED,2017-02-13 16:17:39.184,2017-02-13 16:28:32.991,2.22,4,10.896783333333333,0.20372984688141915,0.555,1,155,22.5
RED,2017-02-13 16:31:33.478,2017-02-13 16:45:46.772,2.82,6,14.221566666666666,0.19829038994766165,0.47,1,6,97.0
GREEN,2017-02-14 02:17:25.905,2017-02-14 10:47:48.115,0.0,0,510.37016666666665,0.0,0.0,1,6,97.0
RED,2017-02-14 11:04:03.032,2017-02-14 11:23:46.538,4.03,15,19.7251,0.20430821643489766,0.26866666666666666,1,21,89.5
GREEN,2017-02-14 11:25:19.941,2017-02-14 11:41:09.926,0.0,0,15.833083333333333,0.0,0.0,1,21,89.5
RED,2017-02-14 11:56:08.049,2017-02-14 12:09:33.068,2.62,4,13.416983333333333,0.19527489413293353,0.655,1,25,87.5
RED,2017-02-14 12:09:49.221,2017-02-14 13:04:47.767,11.7,10,54.975766666666665,0.2128210429686292,1.17,1,35,82.5
RED,2017-02-14 13:20:09.792,2017-02-14 13:38:00.517,3.63,7,17.845416666666665,0.20341357491419368,0.5185714285714286,1,42,79.0
RED,2017-02-14 13:42:51.940,2017-02-14 14:03:24.951,4.03,6,20.550183333333333,0.19610530644089957,0.6716666666666667,1,48,76.0
RED,2017-02-14 14:05:25.881,2017-02-14 14:19:51.944,2.82,6,14.434383333333333,0.1953668497557337,0.47,1,54,73.0
RED,2017-02-14 14:23:13.271,2017-02-14 14:31:21.072,1.61,4,8.130016666666666,0.19803157435101612,0.4025,1,58,71.0
RED,2017-02-14 14:37:57.999,2017-02-14 14:53:45.901,4.17,6,15.798366666666668,0.26395133674156185,0.695,1,64,68.0
GREEN,2017-02-14 14:55:48.066,2017-02-14 15:07:10.862,0.0,0,11.379933333333334,0.0,0.0,1,64,68.0
RED,2017-02-14 15:24:34.282,2017-02-14 15:47:22.404,5.99,18,22.802033333333334,0.26269587068989464,0.3327777777777778,1,82,59.0
RED,2017-02-14 15:48:41.797,2017-02-14 16:02:52.687,2.82,4,14.1815,0.1988506152381624,0.705,1,86,57.0
GREEN,2017-02-14 16:10:20.346,2017-02-14 16:17:51.035,0.0,0,7.5114833333333335,0.0,0.0,1,86,57.0
RED,2017-02-14 16:18:42.493,2017-02-14 16:49:37.852,8.08,11,30.922649999999997,0.26129713979882063,0.7345454545454545,1,97,51.5
GREEN,2017-02-14 16:50:38.439,2017-02-14 21:25:49.044,0.0,0,275.17674999999997,0.0,0.0,1,97,51.5
RED,2017-02-14 21:34:38.837,2017-02-14 21:49:07.196,3.35,3,14.47265,0.2314710851157183,1.1166666666666667,1,100,50.0
GREEN,2017-02-14 21:51:58.160,2017-02-14 21:52:25.479,0.0,0,0.45531666666666665,0.0,0.0,1,100,50.0
RED,2017-02-14 22:06:23.924,2017-02-14 22:16:03.529,2.86,4,9.660083333333334,0.29606369855332504,0.715,1,104,48.0
GREEN,2017-02-14 22:22:06.367,2017-02-15 05:44:32.399,0.0,0,442.43386666666663,0.0,0.0,1,104,48.0
RED,2017-02-15 06:11:49.076,2017-02-15 06:23:51.885,2.42,7,12.046816666666667,0.20088294418027444,0.3457142857142857,1,111,44.49999999999999
GREEN,2017-02-15 06:28:38.440,2017-02-15 08:12:10.891,0.0,0,103.54085,0.0,0.0,1,111,44.49999999999999
RED,2017-02-15 08:15:40.532,2017-02-15 08:25:52.585,2.02,3,10.200883333333334,0.19802206671644448,0.6733333333333333,1,114,43.00000000000001
GREEN,2017-02-15 08:27:32.451,2017-02-15 08:29:30.144,0.0,0,1.96155,0.0,0.0,1,114,43.00000000000001
RED,2017-02-15 08:43:04.221,2017-02-15 09:07:00.247,4.64,19,23.933766666666667,0.19386835614396952,0.24421052631578946,1,133,33.5
GREEN,2017-02-15 09:15:16.614,2017-02-15 09:15:20.164,0.0,0,0.059166666666666666,0.0,0.0,1,133,33.5
RED,2017-02-15 09:17:51.290,2017-02-15 09:29:24.888,2.22,3,11.559966666666666,0.19204207624589462,0.7400000000000001,1,136,32.0
RED,2017-02-15 09:36:19.837,2017-02-15 09:57:09.502,4.24,7,20.827749999999998,0.2035745579815391,0.6057142857142858,1,143,28.5
GREEN,2017-02-15 09:57:41.672,2017-02-15 10:22:36.825,0.0,0,24.919216666666667,0.0,0.0,1,143,28.5
RED,2017-02-15 10:38:16.500,2017-02-15 10:54:07.714,3.23,7,15.853566666666667,0.20373964218356752,0.4614285714285714,1,150,25.0
GREEN,2017-02-15 11:14:01.260,2017-02-15 11:19:46.285,0.0,0,5.750416666666666,0.0,0.0,1,150,25.0
RED,2017-02-15 11:48:07.015,2017-02-15 12:01:42.553,2.82,5,13.5923,0.20747040603871308,0.564,1,155,22.5
RED,2017-02-15 12:03:23.234,2017-02-15 12:13:00.684,2.86,3,9.624166666666667,0.29716858602476404,0.9533333333333333,1,158,21.0
RED,2017-02-15 12:13:21.846,2017-02-15 12:24:22.484,2.22,4,11.010633333333335,0.20162327931484414,0.555,1,4,98.0
GREEN,2017-02-15 21:24:23.378,2017-02-16 06:53:15.530,0.0,0,568.8692,0.0,0.0,1,4,98.0
RED,2017-02-16 06:57:25.963,2017-02-16 07:12:34.136,3.03,7,15.136216666666666,0.20018212389049223,0.43285714285714283,1,11,94.5
RED,2017-02-16 07:16:08.664,2017-02-16 07:24:37.525,1.82,3,8.481016666666667,0.21459691349897123,0.6066666666666667,1,14,93.0
GREEN,2017-02-16 07:31:15.963,2017-02-16 08:12:49.308,0.0,0,41.555749999999996,0.0,0.0,1,14,93.0
RED,2017-02-16 08:43:59.616,2017-02-16 09:09:41.337,6.57,6,25.69535,0.2556882860128389,1.095,1,20,90.0
RED,2017-02-16 09:14:17.048,2017-02-16 09:33:30.390,4.03,7,19.22236666666667,0.20965160377407566,0.5757142857142857,1,27,86.5
GREEN,2017-02-16 09:40:01.627,2017-02-16 09:43:24.426,0.0,0,3.3799833333333336,0.0,0.0,1,27,86.5
RED,2017-02-16 09:50:51.598,2017-02-16 09:56:25.471,1.21,1,5.56455,0.21744795176609072,1.21,1,28,86.0
GREEN,2017-02-16 10:01:47.177,2017-02-16 10:03:34.595,0.0,0,1.7903,0.0,0.0,1,28,86.0
RED,2017-02-16 10:09:06.430,2017-02-16 10:43:54.359,9.75,13,34.79881666666667,0.28018194105259325,0.75,1,41,79.5
RED,2017-02-16 10:46:13.198,2017-02-16 11:19:29.925,8.66,12,33.27878333333334,0.2602258596192669,0.7216666666666667,1,53,73.5
GREEN,2017-02-16 11:41:59.333,2017-02-16 11:47:38.673,0.0,0,5.655666666666666,0.0,0.0,1,53,73.5
RED,2017-02-16 12:07:32.533,2017-02-16 12:17:07.875,2.02,2,9.589033333333333,0.2106573133892537,1.01,1,55,72.5
RED,2017-02-16 12:20:04.970,2017-02-16 12:37:20.450,4.86,6,17.258,0.28160852937767994,0.81,1,61,69.5
GREEN,2017-02-16 12:47:41.237,2017-02-16 13:56:42.228,0.0,0,69.01651666666666,0.0,0.0,1,61,69.5
RED,2017-02-16 14:04:34.570,2017-02-16 14:10:57.312,1.21,1,6.379033333333334,0.18968391240052043,1.21,1,62,69.0
RED,2017-02-16 14:24:24.496,2017-02-16 14:36:06.384,2.09,5,11.698133333333335,0.1786609829488465,0.418,1,67,66.5
GREEN,2017-02-16 14:36:10.878,2017-02-16 14:56:00.775,0.0,0,19.831616666666665,0.0,0.0,1,67,66.5
RED,2017-02-16 14:59:27.916,2017-02-16 15:14:42.019,2.94,4,15.23505,0.19297606506050194,0.735,1,71,64.5
GREEN,2017-02-16 15:25:24.395,2017-02-16 16:51:04.019,0.0,0,85.6604,0.0,0.0,1,71,64.5
RED,2017-02-16 16:55:36.579,2017-02-16 17:07:57.460,2.62,4,12.348016666666666,0.2121798237503729,0.655,1,75,62.5
RED,2017-02-16 17:08:20.184,2017-02-16 17:18:55.562,2.22,4,10.589633333333333,0.20963898655603438,0.555,1,79,60.5
RED,2017-02-16 17:20:43.691,2017-02-16 17:42:22.691,4.44,8,21.65,0.205080831408776,0.555,1,87,56.5
RED,2017-02-16 17:42:59.131,2017-02-16 17:58:02.214,3.03,4,15.051383333333332,0.2013104000407493,0.7575,1,91,54.5
GREEN,2017-02-16 17:58:27.663,2017-02-16 21:04:16.314,0.0,0,185.81085,0.0,0.0,1,91,54.5
RED,2017-02-16 21:33:21.425,2017-02-16 21:43:02.732,2.02,7,9.68845,0.2084956830039893,0.2885714285714286,1,98,51.0
RED,2017-02-16 21:46:56.921,2017-02-16 22:18:55.516,8.34,14,31.976583333333334,0.2608158574373435,0.5957142857142858,1,112,43.99999999999999
GREEN,2017-02-16 22:25:05.948,2017-02-16 23:13:27.687,0.0,0,48.362316666666665,0.0,0.0,1,112,43.99999999999999
RED,2017-02-16 23:15:58.399,2017-02-16 23:24:41.806,1.82,3,8.723450000000001,0.20863305229009163,0.6066666666666667,1,115,42.50000000000001
GREEN,2017-02-16 23:26:50.615,2017-02-17 06:05:25.226,0.0,0,398.57685000000004,0.0,0.0,1,115,42.50000000000001
RED,2017-02-17 06:49:15.215,2017-02-17 06:58:29.723,2.02,3,9.241800000000001,0.21857213962647967,0.6733333333333333,1,118,41.0
RED,2017-02-17 06:59:23.186,2017-02-17 07:04:21.012,1.01,1,4.963766666666667,0.20347451196336114,1.01,1,119,40.5
GREEN,2017-02-17 07:04:48.540,2017-02-17 07:56:12.916,0.0,0,51.40626666666667,0.0,0.0,1,119,40.5
RED,2017-02-17 07:58:44.559,2017-02-17 08:38:09.866,8.07,21,39.42178333333333,0.20470915614759524,0.3842857142857143,1,140,30.0
RED,2017-02-17 08:39:37.853,2017-02-17 08:52:38.570,3.39,3,13.01195,0.26052974381241856,1.1300000000000001,1,143,28.5
GREEN,2017-02-17 08:57:08.505,2017-02-17 09:06:03.850,0.0,0,8.922416666666667,0.0,0.0,1,143,28.5
RED,2017-02-17 09:24:30.854,2017-02-17 09:24:48.225,0.0,0,0.28951666666666664,0.0,0.0,1,143,28.5
RED,2017-02-17 09:25:50.488,2017-02-17 09:43:20.745,3.63,5,17.504283333333333,0.20737781323999743,0.726,1,148,26.0
RED,2017-02-17 09:52:11.265,2017-02-17 10:03:26.502,2.22,4,11.25395,0.19726407172592736,0.555,1,152,24.0
GREEN,2017-02-17 10:05:13.204,2017-02-17 10:05:19.548,0.0,0,0.10573333333333333,0.0,0.0,1,152,24.0
RED,2017-02-17 10:17:56.673,2017-02-17 10:31:01.778,2.62,3,13.085083333333333,0.200227994981563,0.8733333333333334,1,155,22.5
RED,2017-02-17 10:38:47.386,2017-02-17 10:39:34.144,0.0,0,0.7793,0.0,0.0,1,155,22.5
GREEN,2017-02-17 10:45:54.657,2017-02-17 23:47:07.284,0.0,0,781.21045,0.0,0.0,1,155,22.5
RED,2017-02-18 00:19:12.690,2017-02-18 00:52:33.977,6.66,21,33.35478333333334,0.1996715113824254,0.31714285714285717,1,21,89.5
RED,2017-02-18 09:57:35.395,2017-02-18 10:12:52.410,4.17,7,15.283583333333333,0.27284177467107956,0.5957142857142858,1,28,86.0
RED,2017-02-18 10:13:12.079,2017-02-18 10:26:42.264,2.82,5,13.503083333333333,0.20884119059227213,0.564,1,33,83.5
RED,2017-02-18 10:27:16.811,2017-02-18 10:43:19.973,3.23,6,16.0527,0.20121225712808435,0.5383333333333333,1,39,80.5
GREEN,2017-02-18 10:52:47.315,2017-02-18 18:26:44.567,0.0,0,453.9542,0.0,0.0,1,39,80.5
RED,2017-02-18 18:38:49.037,2017-02-18 18:50:59.388,2.54,5,12.172516666666667,0.20866679172069322,0.508,1,44,78.0
GREEN,2017-02-18 18:52:44.301,2017-02-18 18:54:22.330,0.0,0,1.6338166666666667,0.0,0.0,1,44,78.0
RED,2017-02-18 18:54:34.006,2017-02-18 19:10:37.425,3.23,5,16.05698333333333,0.20115858209148876,0.646,1,49,75.5
RED,2017-02-18 19:14:57.273,2017-02-18 19:48:15.075,6.66,21,33.2967,0.20001982178414077,0.31714285714285717,1,70,65.0
GREEN,2017-02-18 19:49:08.899,2017-02-18 21:06:25.050,0.0,0,77.26918333333333,0.0,0.0,1,70,65.0
RED,2017-02-18 21:10:45.077,2017-02-18 21:19:11.758,1.82,2,8.444683333333334,0.21552021883591452,0.91,1,72,64.0
RED,2017-02-18 21:29:04.042,2017-02-18 21:39:59.319,2.22,4,10.921283333333333,0.20327281439757539,0.555,1,76,62.0
RED,2017-02-18 22:09:04.048,2017-02-18 22:28:20.541,3.83,8,19.27488333333333,0.1987041858446182,0.47875,1,84,58.0
RED,2017-02-18 22:32:03.417,2017-02-18 22:46:14.377,2.82,7,14.182666666666668,0.19883425777944908,0.40285714285714286,1,91,54.5
GREEN,2017-02-18 22:47:16.816,2017-02-18 22:47:21.884,0.0,0,0.08446666666666666,0.0,0.0,1,91,54.5
RED,2017-02-18 22:55:14.317,2017-02-18 22:59:09.823,0.81,1,3.9251,0.2063641690657563,0.81,1,92,54.0
GREEN,2017-02-18 23:07:36.641,2017-02-19 00:05:13.422,0.0,0,57.61301666666667,0.0,0.0,1,92,54.0
RED,2017-02-19 00:06:41.273,2017-02-19 00:16:57.940,2.02,3,10.277783333333334,0.19654043430246793,0.6733333333333333,1,95,52.5
GREEN,2017-02-19 00:17:50.327,2017-02-19 00:25:29.286,0.0,0,7.6493166666666665,0.0,0.0,1,95,52.5
RED,2017-02-19 00:30:00.744,2017-02-19 00:55:14.857,5.08,8,25.235216666666666,0.20130597914422504,0.635,1,103,48.5
GREEN,2017-02-19 00:55:14.857,2017-02-19 09:20:00.823,0.0,0,504.7661,0.0,0.0,1,103,48.5
RED,2017-02-19 09:35:42.429,2017-02-19 10:54:45.486,20.97,36,79.05095,0.2652719543534897,0.5825,1,139,30.5
RED,2017-02-19 10:57:53.422,2017-02-19 11:01:20.547,0.81,1,3.4520833333333334,0.23464091732045866,0.81,1,140,30.0
GREEN,2017-02-19 11:20:44.060,2017-02-19 11:30:31.683,0.0,0,9.793716666666667,0.0,0.0,1,140,30.0
RED,2017-02-19 11:34:34.975,2017-02-19 11:51:17.114,3.43,8,16.70231666666667,0.20536073339127606,0.42875,1,148,26.0
RED,2017-02-19 11:51:46.882,2017-02-19 12:09:42.252,4.69,8,17.922833333333333,0.26167737615890346,0.58625,1,156,22.0
GREEN,2017-02-19 12:28:45.419,2017-02-19 13:45:44.080,0.0,0,76.97768333333333,0.0,0.0,1,156,22.0
RED,2017-02-19 13:49:57.123,2017-02-19 14:18:07.337,7.29,14,28.170233333333332,0.2587837989745677,0.5207142857142857,1,14,93.0
GREEN,2017-02-19 23:27:35.395,2017-02-19 23:27:58.902,0.0,0,0.3917833333333334,0.0,0.0,1,14,93.0
RED,2017-02-19 23:29:04.576,2017-02-19 23:42:09.824,2.66,4,13.087466666666668,0.20324789111210725,0.665,1,18,91.0
GREEN,2017-02-19 23:45:50.561,2017-02-19 23:53:35.696,0.0,0,7.75225,0.0,0.0,1,18,91.0
RED,2017-02-20 00:00:59.593,2017-02-20 00:16:59.111,3.23,8,15.991966666666666,0.20197640898867975,0.40375,1,26,87.0
GREEN,2017-02-20 00:45:57.520,2017-02-20 06:08:58.215,0.0,0,323.0115833333333,0.0,0.0,1,26,87.0
RED,2017-02-20 06:28:41.001,2017-02-20 06:37:53.831,2.34,3,9.213833333333334,0.2539659569849682,0.7799999999999999,1,29,85.5
GREEN,2017-02-20 06:43:10.047,2017-02-20 06:46:29.031,0.0,0,3.3164000000000002,0.0,0.0,1,29,85.5
RED,2017-02-20 06:54:16.984,2017-02-20 07:02:22.581,1.61,4,8.093283333333334,0.19893038877917285,0.4025,1,33,83.5
GREEN,2017-02-20 07:07:26.384,2017-02-20 07:07:30.223,0.0,0,0.06398333333333334,0.0,0.0,1,33,83.5
RED,2017-02-20 07:35:46.631,2017-02-20 07:59:45.805,4.76,7,23.986233333333335,0.19844716483204947,0.6799999999999999,1,40,80.0
GREEN,2017-02-20 08:00:02.725,2017-02-20 16:44:31.592,0.0,0,524.4811166666666,0.0,0.0,1,40,80.0
RED,2017-02-20 16:47:23.421,2017-02-20 16:55:55.948,1.82,4,8.542116666666667,0.21306194600479586,0.455,1,44,78.0
GREEN,2017-02-20 16:55:58.933,2017-02-20 17:10:29.038,0.0,0,14.50175,0.0,0.0,1,44,78.0
RED,2017-02-20 17:12:49.472,2017-02-20 17:26:10.997,2.62,7,13.358749999999999,0.19612613455600264,0.3742857142857143,1,51,74.5
GREEN,2017-02-20 17:27:10.018,2017-02-20 18:15:06.869,0.0,0,47.947516666666665,0.0,0.0,1,51,74.5
RED,2017-02-20 18:17:33.436,2017-02-20 18:29:55.377,2.54,4,12.365683333333333,0.2054071684945299,0.635,1,55,72.5
RED,2017-02-20 18:31:23.875,2017-02-20 18:46:44.770,3.23,6,15.34825,0.2104474451484697,0.5383333333333333,1,61,69.5
RED,2017-02-20 18:50:17.134,2017-02-20 19:02:07.550,2.42,3,11.840266666666668,0.20438728857458163,0.8066666666666666,1,64,68.0
GREEN,2017-02-20 19:07:57.437,2017-02-20 19:22:04.994,0.0,0,14.12595,0.0,0.0,1,64,68.0
RED,2017-02-20 19:24:13.468,2017-02-20 19:38:02.185,2.82,6,13.81195,0.20417102581460256,0.47,1,70,65.0
RED,2017-02-20 19:40:22.478,2017-02-20 19:54:48.793,2.82,5,14.438583333333334,0.19531002002735723,0.564,1,75,62.5
GREEN,2017-02-20 19:57:53.530,2017-02-20 21:10:28.924,0.0,0,72.5899,0.0,0.0,1,75,62.5
RED,2017-02-20 21:16:27.469,2017-02-20 21:32:53.208,4.86,9,16.428983333333335,0.2958186700536349,0.54,1,84,58.0
GREEN,2017-02-20 21:46:22.379,2017-02-20 21:53:40.624,0.0,0,7.304083333333334,0.0,0.0,1,84,58.0
RED,2017-02-20 22:05:21.615,2017-02-20 22:10:29.425,1.01,2,5.130166666666667,0.1968746954289984,0.505,1,86,57.0
GREEN,2017-02-20 22:29:14.576,2017-02-20 22:39:44.300,0.0,0,10.4954,0.0,0.0,1,86,57.0
RED,2017-02-20 23:14:43.445,2017-02-20 23:38:50.681,6.25,13,24.120600000000003,0.25911461572266026,0.4807692307692308,1,99,50.5
RED,2017-02-20 23:45:57.241,2017-02-20 23:53:34.125,1.61,3,7.614733333333334,0.21143222349655494,0.5366666666666667,1,102,49.0
GREEN,2017-02-20 23:55:18.887,2017-02-21 04:42:03.291,0.0,0,286.7400666666666,0.0,0.0,1,102,49.0
RED,2017-02-21 04:55:02.857,2017-02-21 05:08:03.861,2.62,9,13.016733333333333,0.20127937885081257,0.2911111111111111,1,111,44.49999999999999
RED,2017-02-21 05:50:22.588,2017-02-21 06:00:38.272,2.02,4,10.2614,0.19685423041690217,0.505,1,115,42.50000000000001
RED,2017-02-21 06:24:36.075,2017-02-21 06:40:32.282,3.23,4,15.936783333333333,0.20267578045339557,0.8075,1,119,40.5
GREEN,2017-02-21 06:46:33.354,2017-02-21 09:53:49.995,0.0,0,187.27734999999998,0.0,0.0,1,119,40.5
RED,2017-02-21 10:04:33.812,2017-02-21 10:13:44.337,1.73,3,9.175416666666667,0.18854729576313517,0.5766666666666667,1,122,39.0
RED,2017-02-21 10:14:17.186,2017-02-21 10:45:00.515,6.25,15,30.72215,0.2034362829424373,0.4166666666666667,1,137,31.5
GREEN,2017-02-21 10:52:34.805,2017-02-21 12:09:10.602,0.0,0,76.59661666666666,0.0,0.0,1,137,31.5
RED,2017-02-21 12:13:02.528,2017-02-21 12:29:37.931,3.43,7,16.59005,0.20675043173468433,0.49000000000000005,1,144,28.0
RED,2017-02-21 12:30:24.238,2017-02-21 13:01:51.747,6.45,12,31.458483333333334,0.20503213494611153,0.5375,1,156,22.0
GREEN,2017-02-21 13:01:52.317,2017-02-21 13:02:10.659,0.0,0,0.30569999999999997,0.0,0.0,1,156,22.0
RED,2017-02-21 13:04:25.868,2017-02-21 13:14:52.694,2.22,3,10.4471,0.21249916244699488,0.7400000000000001,1,159,20.5
GREEN,2017-02-21 13:20:13.386,2017-02-21 13:41:02.696,0.0,0,20.821833333333334,0.0,0.0,1,159,20.5
RED,2017-02-21 13:46:09.899,2017-02-21 13:56:44.444,3.14,3,10.57575,0.2969056568092098,1.0466666666666666,1,3,98.5
GREEN,2017-02-21 23:00:15.280,2017-02-22 05:22:37.241,0.0,0,382.36601666666667,0.0,0.0,1,3,98.5
RED,2017-02-22 05:42:12.577,2017-02-22 05:51:25.685,1.82,4,9.218466666666666,0.19742979671239616,0.455,1,7,96.5
GREEN,2017-02-22 05:54:11.721,2017-02-22 06:24:19.683,0.0,0,30.1327,0.0,0.0,1,7,96.5
RED,2017-02-22 06:30:24.576,2017-02-22 06:44:35.536,2.82,6,14.182666666666668,0.19883425777944908,0.47,1,13,93.5
GREEN,2017-02-22 06:49:10.031,2017-02-22 06:55:33.325,0.0,0,6.388233333333333,0.0,0.0,1,13,93.5
RED,2017-02-22 07:09:06.213,2017-02-22 07:24:53.373,4.17,6,15.786,0.26415811478525275,0.695,1,19,90.5
RED,2017-02-22 07:27:59.788,2017-02-22 07:45:36.922,4.49,4,17.6189,0.25483997298355743,1.1225,1,23,88.5
GREEN,2017-02-22 07:45:45.650,2017-02-22 11:39:27.443,0.0,0,233.69655,0.0,0.0,1,23,88.5
RED,2017-02-22 11:42:33.752,2017-02-22 11:54:54.906,2.42,5,12.352566666666666,0.19591070141967795,0.484,1,28,86.0
GREEN,2017-02-22 12:14:43.338,2017-02-22 12:22:10.183,0.0,0,7.447416666666667,0.0,0.0,1,28,86.0
RED,2017-02-22 12:36:43.701,2017-02-22 12:56:32.723,3.87,6,19.81703333333333,0.19528654642218565,0.645,1,34,83.0
RED,2017-02-22 13:06:20.015,2017-02-22 13:17:27.505,2.22,4,11.124833333333333,0.1995535513640654,0.555,1,38,81.0
GREEN,2017-02-22 13:30:25.811,2017-02-22 13:32:01.905,0.0,0,1.6015666666666666,0.0,0.0,1,38,81.0
RED,2017-02-22 13:47:10.124,2017-02-22 13:55:41.834,1.61,3,8.5285,0.18877880049246645,0.5366666666666667,1,41,79.5
RED,2017-02-22 13:58:23.806,2017-02-22 14:05:08.182,1.21,2,6.739599999999999,0.17953587750014838,0.605,1,43,78.5
GREEN,2017-02-22 14:05:47.279,2017-02-22 14:33:51.983,0.0,0,28.0784,0.0,0.0,1,43,78.5
RED,2017-02-22 14:43:59.144,2017-02-22 14:55:34.765,2.42,4,11.593683333333333,0.20873435390823453,0.605,1,47,76.5
RED,2017-02-22 15:01:33.555,2017-02-22 15:07:48.116,1.71,2,6.242683333333333,0.2739206697974429,0.855,1,49,75.5
GREEN,2017-02-22 15:13:18.795,2017-02-22 15:21:38.139,0.0,0,8.3224,0.0,0.0,1,49,75.5
RED,2017-02-22 15:27:57.585,2017-02-22 15:38:23.533,1.89,2,10.432466666666667,0.18116520861157795,0.945,1,51,74.5
GREEN,2017-02-22 15:52:24.424,2017-02-22 16:25:27.224,0.0,0,33.04666666666667,0.0,0.0,1,51,74.5
RED,2017-02-22 16:28:10.193,2017-02-22 16:47:08.906,3.71,5,18.97855,0.19548384887148915,0.742,1,56,72.0
RED,2017-02-22 16:48:40.606,2017-02-22 17:24:11.936,6.89,11,35.522166666666664,0.19396339374944285,0.6263636363636363,1,67,66.5
GREEN,2017-02-22 17:26:10.053,2017-02-22 17:33:24.674,0.0,0,7.243683333333333,0.0,0.0,1,67,66.5
RED,2017-02-22 17:37:56.837,2017-02-22 18:10:34.195,6.07,4,32.62263333333333,0.1860671374373007,1.5175,1,71,64.5
RED,2017-02-22 18:12:02.552,2017-02-22 18:48:09.330,7.38,12,36.112966666666665,0.2043587298744957,0.615,1,83,58.5
RED,2017-02-22 18:48:54.559,2017-02-22 20:10:54.520,15.31,19,81.99935,0.18670879708192809,0.8057894736842105,1,102,49.0
RED,2017-02-22 20:11:01.790,2017-02-22 20:23:46.125,2.42,4,12.738916666666666,0.18996905807008707,0.605,1,106,47.0
GREEN,2017-02-22 20:23:46.125,2017-02-22 21:55:38.712,0.0,0,91.87645,0.0,0.0,1,106,47.0
RED,2017-02-22 22:08:16.389,2017-02-22 22:18:39.742,2.02,4,10.389216666666666,0.19443236817661905,0.505,1,110,44.99999999999999
GREEN,2017-02-22 22:25:01.206,2017-02-23 06:59:23.926,0.0,0,514.3786666666667,0.0,0.0,1,110,44.99999999999999
RED,2017-02-23 07:00:37.847,2017-02-23 07:13:31.973,2.62,5,12.902099999999999,0.2030677176583657,0.524,1,115,42.50000000000001
RED,2017-02-23 07:17:11.196,2017-02-23 07:36:22.539,3.91,5,19.18905,0.2037620413725536,0.782,1,120,40.0
GREEN,2017-02-23 07:56:08.085,2017-02-23 08:12:45.276,0.0,0,16.61985,0.0,0.0,1,120,40.0
RED,2017-02-23 08:14:42.360,2017-02-23 08:44:54.214,6.05,12,30.197566666666667,0.20034726859890475,0.5041666666666667,1,132,34.0
RED,2017-02-23 08:48:13.992,2017-02-23 08:55:33.466,1.61,2,7.324566666666667,0.2198082252875028,0.805,1,134,33.0
GREEN,2017-02-23 08:57:47.302,2017-02-23 14:21:42.466,0.0,0,323.9194,0.0,0.0,1,134,33.0
RED,2017-02-23 14:24:05.904,2017-02-23 14:33:41.921,2.02,3,9.600283333333334,0.21041045663582844,0.6733333333333333,1,137,31.5
RED,2017-02-23 14:33:55.367,2017-02-23 14:53:52.631,5.21,10,19.9544,0.26109529727779335,0.521,1,147,26.5
RED,2017-02-23 14:55:02.279,2017-02-23 15:01:16.757,1.41,2,6.2413,0.2259144729463413,0.705,1,149,25.5
RED,2017-02-23 15:02:17.321,2017-02-23 15:14:07.172,2.42,4,11.83085,0.20454996893714314,0.605,1,153,23.5
RED,2017-02-23 15:16:33.794,2017-02-23 15:27:10.063,2.22,2,10.604483333333333,0.209345418368646,1.11,1,155,22.5
GREEN,2017-02-23 15:28:09.006,2017-02-23 15:59:22.590,0.0,0,31.2264,0.0,0.0,1,155,22.5
RED,2017-02-23 15:59:40.092,2017-02-23 16:06:43.575,1.41,3,7.05805,0.19977189166979548,0.47,1,158,21.0
GREEN,2017-02-23 16:08:23.216,2017-02-23 16:24:36.988,0.0,0,16.229533333333332,0.0,0.0,1,158,21.0
RED,2017-02-23 16:31:14.924,2017-02-23 17:04:04.943,6.66,14,32.83365,0.2028406832624457,0.4757142857142857,1,14,93.0
RED,2017-02-24 02:20:30.108,2017-02-24 02:38:15.824,3.63,8,17.76193333333333,0.20436964444561218,0.45375,1,22,89.0
GREEN,2017-02-24 02:48:47.324,2017-02-24 06:15:46.741,0.0,0,206.99028333333334,0.0,0.0,1,22,89.0
RED,2017-02-24 06:19:10.948,2017-02-24 06:30:31.598,2.42,6,11.344166666666666,0.2133254976860354,0.4033333333333333,1,28,86.0
RED,2017-02-24 06:32:39.186,2017-02-24 06:48:12.740,3.03,5,15.559233333333333,0.19473967226320063,0.606,1,33,83.5
GREEN,2017-02-24 06:55:28.642,2017-02-24 09:37:20.491,0.0,0,161.86415,0.0,0.0,1,33,83.5
RED,2017-02-24 09:51:22.342,2017-02-24 10:05:17.749,3.65,6,13.92345,0.26214767173365794,0.6083333333333333,1,39,80.5
GREEN,2017-02-24 10:06:47.434,2017-02-24 14:28:21.350,0.0,0,261.5652666666667,0.0,0.0,1,39,80.5
RED,2017-02-24 14:29:23.235,2017-02-24 15:13:20.362,7.94,4,43.95211666666667,0.18065114042668404,1.985,1,43,78.5
GREEN,2017-02-24 15:18:17.465,2017-02-24 15:37:45.768,0.0,0,19.47171666666667,0.0,0.0,1,43,78.5
RED,2017-02-24 15:41:38.948,2017-02-24 16:14:26.924,6.36,7,32.799600000000005,0.1939048037171185,0.9085714285714286,1,50,75.0
